original_file,annotation_file,segment_file,segment_path,segment_id,start_s,end_s,duration_s,label,crackles,wheezes,sample_rate,num_samples
157_1b1_Al_sc_Meditron.wav,157_1b1_Al_sc_Meditron.txt,157_1b1_Al_sc_Meditron_seg_0013_normal.wav,segments_wav\annotation\157_1b1_Al_sc_Meditron_seg_0013_normal.wav,13,56.698,59.951,3.253,normal,0,0,4000,13012
157_1b1_Al_sc_Meditron.wav,157_1b1_Al_sc_Meditron.txt,157_1b1_Al_sc_Meditron_seg_0014_normal.wav,segments_wav\annotation\157_1b1_Al_sc_Meditron_seg_0014_normal.wav,14,59.951,65.05,5.099,normal,0,0,4000,20396
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0000_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0000_normal.wav,0,1.9095,6.2217,4.31225,normal,0,0,4000,17249
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0001_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0001_normal.wav,1,6.2217,14.007,7.78525,normal,0,0,4000,31141
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0002_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0002_normal.wav,2,14.007,19.263,5.256,normal,0,0,4000,21024
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0003_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0003_normal.wav,3,19.263,26.209,6.946,normal,0,0,4000,27784
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0004_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0004_normal.wav,4,26.209,36.124,9.915,normal,0,0,4000,39660
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0005_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0005_normal.wav,5,36.124,47.329,11.205,normal,0,0,4000,44820
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0006_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0006_normal.wav,6,47.329,50.214,2.885,normal,0,0,4000,11540
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0007_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0007_normal.wav,7,50.214,53.299,3.085,normal,0,0,4000,12340
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0008_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0008_normal.wav,8,53.299,56.688,3.389,normal,0,0,4000,13556
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0009_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0009_normal.wav,9,56.688,59.636,2.948,normal,0,0,4000,11792
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0010_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0010_normal.wav,10,59.636,62.721,3.085,normal,0,0,4000,12340
157_1b1_Ar_sc_Meditron.wav,157_1b1_Ar_sc_Meditron.txt,157_1b1_Ar_sc_Meditron_seg_0011_normal.wav,segments_wav\annotation\157_1b1_Ar_sc_Meditron_seg_0011_normal.wav,11,62.721,65.05,2.329,normal,0,0,4000,9316
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0000_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0000_crackles.wav,0,31.77,35.513,3.743,crackles,1,0,4000,14972
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0001_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0001_crackles.wav,1,35.513,40.19,4.677,crackles,1,0,4000,18708
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0002_normal.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0002_normal.wav,2,40.19,45.091,4.901,normal,0,0,4000,19604
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0003_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0003_crackles.wav,3,45.091,48.717,3.626,crackles,1,0,4000,14504
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0004_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0004_crackles.wav,4,48.717,52.063,3.346,crackles,1,0,4000,13384
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0005_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0005_crackles.wav,5,52.063,55.216,3.153,crackles,1,0,4000,12612
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0006_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0006_crackles.wav,6,55.216,58.295,3.079,crackles,1,0,4000,12316
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0007_crackles.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0007_crackles.wav,7,58.295,61.748,3.453,crackles,1,0,4000,13812
157_1b1_Lr_sc_Meditron.wav,157_1b1_Lr_sc_Meditron.txt,157_1b1_Lr_sc_Meditron_seg_0008_normal.wav,segments_wav\annotation\157_1b1_Lr_sc_Meditron_seg_0008_normal.wav,8,61.748,66.5,4.752,normal,0,0,4000,19008
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0000_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0000_normal.wav,0,1.1908,5.1294,3.93875,normal,0,0,4000,15755
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0001_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0001_normal.wav,1,5.1294,10.971,5.8415,normal,0,0,4000,23366
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0002_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0002_normal.wav,2,10.971,14.411,3.44,normal,0,0,4000,13760
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0003_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0003_normal.wav,3,14.411,18.747,4.336,normal,0,0,4000,17344
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0004_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0004_normal.wav,4,18.747,24.151,5.404,normal,0,0,4000,21616
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0005_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0005_normal.wav,5,24.151,30.481,6.33,normal,0,0,4000,25320
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0006_crackles.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0006_crackles.wav,6,30.481,34.98,4.499,crackles,1,0,4000,17996
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0007_crackles.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0007_crackles.wav,7,34.98,40.17,5.19,crackles,1,0,4000,20760
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0008_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0008_normal.wav,8,40.17,45.055,4.885,normal,0,0,4000,19540
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0009_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0009_normal.wav,9,45.055,49.116,4.061,normal,0,0,4000,16244
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0010_crackles.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0010_crackles.wav,10,49.116,53.92,4.804,crackles,1,0,4000,19216
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0011_crackles.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0011_crackles.wav,11,53.92,59.558,5.638,crackles,1,0,4000,22552
157_1b1_Pl_sc_Meditron.wav,157_1b1_Pl_sc_Meditron.txt,157_1b1_Pl_sc_Meditron_seg_0012_normal.wav,segments_wav\annotation\157_1b1_Pl_sc_Meditron_seg_0012_normal.wav,12,59.558,63.1,3.542,normal,0,0,4000,14168
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0000_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0000_crackles.wav,0,1.3841,4.9768,3.59275,crackles,1,0,4000,14371
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0001_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0001_crackles.wav,1,4.9768,8.1521,3.17525,crackles,1,0,4000,12701
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0002_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0002_crackles.wav,2,8.1521,11.144,2.992,crackles,1,0,4000,11968
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0003_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0003_crackles.wav,3,11.144,13.841,2.697,crackles,1,0,4000,10788
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0004_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0004_crackles.wav,4,13.841,18.95,5.109,crackles,1,0,4000,20436
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0005_normal.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0005_normal.wav,5,18.95,24.558,5.608,normal,0,0,4000,22432
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0006_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0006_crackles.wav,6,24.558,29.433,4.875,crackles,1,0,4000,19500
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0007_normal.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0007_normal.wav,7,29.433,33.718,4.285,normal,0,0,4000,17140
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0008_normal.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0008_normal.wav,8,33.718,37.229,3.511,normal,0,0,4000,14044
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0009_normal.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0009_normal.wav,9,37.229,41.29,4.061,normal,0,0,4000,16244
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0010_normal.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0010_normal.wav,10,41.29,44.862,3.572,normal,0,0,4000,14288
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0011_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0011_crackles.wav,11,44.862,49.076,4.214,crackles,1,0,4000,16856
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0012_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0012_crackles.wav,12,49.076,53.91,4.834,crackles,1,0,4000,19336
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0013_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0013_crackles.wav,13,53.91,59.345,5.435,crackles,1,0,4000,21740
157_1b1_Pr_sc_Meditron.wav,157_1b1_Pr_sc_Meditron.txt,157_1b1_Pr_sc_Meditron_seg_0014_crackles.wav,segments_wav\annotation\157_1b1_Pr_sc_Meditron_seg_0014_crackles.wav,14,59.345,63.1,3.755,crackles,1,0,4000,15020
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0000_normal.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0000_normal.wav,0,0.079,2.007,1.9280045351473922,normal,0,0,44100,85025
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0001_normal.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0001_normal.wav,1,2.007,3.993,1.985986394557823,normal,0,0,44100,87582
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0002_normal.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0002_normal.wav,2,3.993,5.764,1.7709977324263038,normal,0,0,44100,78101
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0003_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0003_crackles.wav,3,5.764,7.693,1.9290022675736962,crackles,1,0,44100,85069
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0004_normal.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0004_normal.wav,4,7.693,9.107,1.4140136054421768,normal,0,0,44100,62358
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0005_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0005_crackles.wav,5,9.107,10.85,1.7429931972789117,crackles,1,0,44100,76866
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0006_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0006_crackles.wav,6,10.85,12.364,1.5139909297052154,crackles,1,0,44100,66767
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0007_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0007_crackles.wav,7,12.364,15.021,2.6570068027210882,crackles,1,0,44100,117174
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0008_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0008_crackles.wav,8,15.021,16.55,1.529002267573696,crackles,1,0,44100,67429
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0009_crackles.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0009_crackles.wav,9,16.55,18.479,1.9290022675736962,crackles,1,0,44100,85069
158_1b3_Ar_mc_LittC2SE.wav,158_1b3_Ar_mc_LittC2SE.txt,158_1b3_Ar_mc_LittC2SE_seg_0010_normal.wav,segments_wav\annotation\158_1b3_Ar_mc_LittC2SE_seg_0010_normal.wav,10,18.479,19.95,1.470997732426304,normal,0,0,44100,64871
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0000_both.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0000_both.wav,0,0.776,2.513,1.736984126984127,both,1,1,44100,76601
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0001_both.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0001_both.wav,1,2.513,5.384,2.870997732426304,both,1,1,44100,126611
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0002_normal.wav,2,5.384,7.888,2.504013605442177,normal,0,0,44100,110427
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0003_both.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0003_both.wav,3,7.888,10.276,2.388004535147392,both,1,1,44100,105311
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0004_normal.wav,4,10.276,12.73,2.4539909297052156,normal,0,0,44100,108221
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0005_normal.wav,5,12.73,15.351,2.620997732426304,normal,0,0,44100,115586
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0006_normal.wav,6,15.351,17.638,2.2870068027210886,normal,0,0,44100,100857
158_1p2_Al_mc_AKGC417L.wav,158_1p2_Al_mc_AKGC417L.txt,158_1p2_Al_mc_AKGC417L_seg_0007_normal.wav,segments_wav\annotation\158_1p2_Al_mc_AKGC417L_seg_0007_normal.wav,7,17.638,18.523,0.8849886621315193,normal,0,0,44100,39028
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0000_both.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0000_both.wav,0,0.776,2.513,1.736984126984127,both,1,1,44100,76601
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0001_both.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0001_both.wav,1,2.513,5.384,2.870997732426304,both,1,1,44100,126611
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0002_normal.wav,2,5.384,7.888,2.504013605442177,normal,0,0,44100,110427
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0003_both.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0003_both.wav,3,7.888,10.276,2.388004535147392,both,1,1,44100,105311
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0004_normal.wav,4,10.276,12.73,2.4539909297052156,normal,0,0,44100,108221
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0005_normal.wav,5,12.73,15.351,2.620997732426304,normal,0,0,44100,115586
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0006_normal.wav,6,15.351,17.638,2.2870068027210886,normal,0,0,44100,100857
158_1p2_Ar_mc_AKGC417L.wav,158_1p2_Ar_mc_AKGC417L.txt,158_1p2_Ar_mc_AKGC417L_seg_0007_normal.wav,segments_wav\annotation\158_1p2_Ar_mc_AKGC417L_seg_0007_normal.wav,7,17.638,18.523,0.8849886621315193,normal,0,0,44100,39028
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0000_crackles.wav,0,0.776,2.513,1.736984126984127,crackles,1,0,44100,76601
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0001_crackles.wav,1,2.513,5.384,2.870997732426304,crackles,1,0,44100,126611
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0002_crackles.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0002_crackles.wav,2,5.384,7.888,2.504013605442177,crackles,1,0,44100,110427
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0003_both.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0003_both.wav,3,7.888,10.276,2.388004535147392,both,1,1,44100,105311
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0004_crackles.wav,4,10.276,12.73,2.4539909297052156,crackles,1,0,44100,108221
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0005_crackles.wav,5,12.73,15.351,2.620997732426304,crackles,1,0,44100,115586
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0006_normal.wav,6,15.351,17.638,2.2870068027210886,normal,0,0,44100,100857
158_1p2_Ll_mc_AKGC417L.wav,158_1p2_Ll_mc_AKGC417L.txt,158_1p2_Ll_mc_AKGC417L_seg_0007_normal.wav,segments_wav\annotation\158_1p2_Ll_mc_AKGC417L_seg_0007_normal.wav,7,17.638,18.523,0.8849886621315193,normal,0,0,44100,39028
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0000_both.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0000_both.wav,0,0.776,2.513,1.736984126984127,both,1,1,44100,76601
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0001_both.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0001_both.wav,1,2.513,5.384,2.870997732426304,both,1,1,44100,126611
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0002_both.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0002_both.wav,2,5.384,7.888,2.504013605442177,both,1,1,44100,110427
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0003_both.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0003_both.wav,3,7.888,10.276,2.388004535147392,both,1,1,44100,105311
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0004_normal.wav,4,10.276,12.73,2.4539909297052156,normal,0,0,44100,108221
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0005_normal.wav,5,12.73,15.351,2.620997732426304,normal,0,0,44100,115586
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0006_normal.wav,6,15.351,17.638,2.2870068027210886,normal,0,0,44100,100857
158_1p2_Lr_mc_AKGC417L.wav,158_1p2_Lr_mc_AKGC417L.txt,158_1p2_Lr_mc_AKGC417L_seg_0007_wheezes.wav,segments_wav\annotation\158_1p2_Lr_mc_AKGC417L_seg_0007_wheezes.wav,7,17.638,18.523,0.8849886621315193,wheezes,0,1,44100,39028
158_1p2_Pl_mc_AKGC417L.wav,158_1p2_Pl_mc_AKGC417L.txt,158_1p2_Pl_mc_AKGC417L_seg_0000_both.wav,segments_wav\annotation\158_1p2_Pl_mc_AKGC417L_seg_0000_both.wav,0,0.776,2.513,1.736984126984127,both,1,1,44100,76601
